ID,Place,Postcode,Address,ATM Type,Location Type,Line Capacity,Migration,KeyHolder / SVA,Total Location,Latitude,Longitude
S1W225,TERBORG,7061 CW,MARKTPLEIN 1,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TERBORG, MARKTPLEIN 1",,
S1G157,TERHEIJDEN,4844 BG,POLDERSTRAAT 3,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TERHEIJDEN, POLDERSTRAAT 3",,
S1V408,THOLEN,4691 EE,KAAY 2,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, THOLEN, KAAY 2",,
S1B478,TIEL,4001 AC,BURG. HASSELMANPLEIN 4,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TIEL, BURG. HASSELMANPLEIN 4",,
S1E269,TIEL,4001 AC,BURG. HASSELMANPLEIN 4,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TIEL, BURG. HASSELMANPLEIN 4",,
S1C403,TIEL,4001 AC,BURG. HASSELMANPLEIN 4,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TIEL, BURG. HASSELMANPLEIN 4",,
S1I121,TIEL,4006 BH,NIEUWE TIELSEWEG 191 - 193,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TIEL, NIEUWE TIELSEWEG 191 - 193",,
S1P216,TILBURG,5032 AZ,AMER 3,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, AMER 3",,
S1K479,TILBURG,5038 CL,HEUVELRING 88,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEUVELRING 88",,
S1K429,TILBURG,5038 CL,HEUVELRING 88,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEUVELRING 88",,
S1K428,TILBURG,5038 CL,HEUVELRING 88,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEUVELRING 88",,
S1K478,TILBURG,5038 CL,HEUVELRING 88,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEUVELRING 88",,
S1G420,TILBURG,5022 GC,HILVARENBEEKSEWEG 60,2000,OP,1M,MANUAL - ATM Type,SVA (frontloader),"Netherlands, TILBURG, HILVARENBEEKSEWEG 60",,
S1C406,TILBURG,5043 RB,HEYHOEFPROMENADE 69,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEYHOEFPROMENADE 69",,
S1D416,TILBURG,5043 RB,HEYHOEFPROMENADE 69,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, TILBURG, HEYHOEFPROMENADE 69",,
S1O234,TILBURG,5038 TH,STADHUISPLEIN 328,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, STADHUISPLEIN 328",,
S1O235,TILBURG,5038 TH,STADHUISPLEIN 328,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, STADHUISPLEIN 328",,
S1G105,TILBURG,5011 LR,WAGNERPLEIN 69,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, WAGNERPLEIN 69",,
S1D280,TILBURG,5041 EA,WILHELMINAPARK 6,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, WILHELMINAPARK 6",,
S1N244,TILBURG,5042 MD,WESTERMARKT 30,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, TILBURG, WESTERMARKT 30",,
S1V478,TILBURG,5042 MD,WESTERMARKT 30,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, TILBURG, WESTERMARKT 30",,
S1O251,TILBURG,5037 MT,ZOUAVENLAAN 33,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TILBURG, ZOUAVENLAAN 33",,
S1N237,TOLKAMER,6916 BE,VEERSTRAAT 3,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, TOLKAMER, VEERSTRAAT 3",,
S1F428,TWELLO,7391 EK,STATIONSSTRAAT 16,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, TWELLO, STATIONSSTRAAT 16",,
S1W442,UDEN,5401 GN,MARKT 3,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UDEN, MARKT 3",,
S1C419,UDEN,5401 GN,MARKT 3,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UDEN, MARKT 3",,
S1W271,UDEN,5401 GN,MARKT 3,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UDEN, MARKT 3",,
S1F488,UITHUIZEN,9981 AJ,DE BLINK 2 - 8 - 10,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, UITHUIZEN, DE BLINK 2 - 8 - 10",,
S1J402,UITHOORN,1422 DN,ZIJDELWAARDPLEIN 90,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, UITHOORN, ZIJDELWAARDPLEIN 90",,
S1Y455,ULFT,7071 WT,MIDDELGRAAF 26A,4560,OP,3G (Mobile),MANUAL - 3G Mobile,Keyholder,"Netherlands, ULFT, MIDDELGRAAF 26A",,
S1J455,URK,8321 BT,DE AKKERS 34A,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, URK, DE AKKERS 34A",,
S1E497,URK,8322 CP,RANSUIL 66,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, URK, RANSUIL 66",,
S1W427,UTRECHT,3527 HS,BENELUXLAAN 29G,4560,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, BENELUXLAAN 29G",,
S1W476,UTRECHT,3527 HS,BENELUXLAAN 29G,4560,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, BENELUXLAAN 29G",,
S1W477,UTRECHT,3527 HS,BENELUXLAAN 29G,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, BENELUXLAAN 29G",,
S1N488,UTRECHT,3511 KM,CHOORSTRAAT 22,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, CHOORSTRAAT 22",,
S1P228,UTRECHT,3511 SW,DAALSESINGEL 71,2050,BZK,1G,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, DAALSESINGEL 71",,
S1N280,UTRECHT,3524 BR,HONDSRUG 60,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, HONDSRUG 60",,
S1F284,UTRECHT,3533 GM,HANDELSTRAAT 100,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, HANDELSTRAAT 100",,
S1A453,UTRECHT,3521 AL,JAARBEURSPLEIN 6,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, JAARBEURSPLEIN 6",,
S1B416,UTRECHT,3521 AL,JAARBEURSPLEIN 6,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, JAARBEURSPLEIN 6",,
S1B413,UTRECHT,3531 CB,KANAALSTRAAT 57,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, KANAALSTRAAT 57",,
S1L142,UTRECHT,3531 CB,KANAALSTRAAT 57,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, KANAALSTRAAT 57",,
S1I492,UTRECHT,3512 AD,NEUDE 4,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UTRECHT, NEUDE 4",,
S1I491,UTRECHT,3512 AD,NEUDE 4,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UTRECHT, NEUDE 4",,
S1J438,UTRECHT,3512 AD,NEUDE 4,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UTRECHT, NEUDE 4",,
S1I490,UTRECHT,3512 AD,NEUDE 4,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, UTRECHT, NEUDE 4",,
S1J220,UTRECHT,3583 CK,JAN VAN SCORELSTRAAT 167,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, JAN VAN SCORELSTRAAT 167",,
S1V215,UTRECHT,3511 CK,RADBOUDKWARTIER 277,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, RADBOUDKWARTIER 277",,
S1J490,UTRECHT,3511 CK,RADBOUDKWARTIER 277,4560,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, RADBOUDKWARTIER 277",,
S1V216,UTRECHT,3511 CK,RADBOUDKWARTIER 277,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, RADBOUDKWARTIER 277",,
S1W439,UTRECHT,3562 KB,ROELANTDREEF 21,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, UTRECHT, ROELANTDREEF 21",,
S1B211,UTRECHT,3562 KB,ROELANTDREEF 21,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, UTRECHT, ROELANTDREEF 21",,
S1K467,UTRECHT,3562 KB,ROELANTDREEF 21,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, UTRECHT, ROELANTDREEF 21",,
S1N439,UTRECHT,3562 KH,ROELANTDREEF 239,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, ROELANTDREEF 239",,
S1N451,UTRECHT,3581 KN,BURGEMEESTER REIGERSTRAAT 65,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, BURGEMEESTER REIGERSTRAAT 65",,
S1Y295,UTRECHT,3523 EJ,SMARAGDPLEIN 249B,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, SMARAGDPLEIN 249B",,
S1F224,UTRECHT,3571 NC,TROOSTERHOF 1,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, TROOSTERHOF 1",,
S1N269,UTRECHT,3553 AH,BURGEMEESTER VAN TUYLKADE 6,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, UTRECHT, BURGEMEESTER VAN TUYLKADE 6",,
S1M436,VAASSEN,8171 BT,DORPSSTRAAT 74,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VAASSEN, DORPSSTRAAT 74",,
S1F455,VAALS,6291 EL,MAASTRICHTERLAAN 41,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VAALS, MAASTRICHTERLAAN 41",,
S1V437,VALKENBURG,6301 HC,GENEINDESTRAAT 17,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VALKENBURG, GENEINDESTRAAT 17",,
S1V298,VALKENSWAARD,5554 CD,MARKT 62,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VALKENSWAARD, MARKT 62",,
S1C450,VALKENSWAARD,5554 CD,MARKT 62,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VALKENSWAARD, MARKT 62",,
S1W459,VARSSEVELD,7051 AA,DOETINCHEMSEWEG 1C,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VARSSEVELD, DOETINCHEMSEWEG 1C",,
S1M236,VEENENDAAL,3901 DN,MARKT 20,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VEENENDAAL, MARKT 20",,
S1I158,VEENENDAAL,3901 DN,MARKT 20,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VEENENDAAL, MARKT 20",,
S1M235,VEENENDAAL,3901 DN,MARKT 20,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VEENENDAAL, MARKT 20",,
S1M435,VEENDAM,9641 AD,MUSEUMPLEIN 30,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VEENDAM, MUSEUMPLEIN 30",,
S1M484,VEENDAM,9641 AD,MUSEUMPLEIN 30,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VEENDAM, MUSEUMPLEIN 30",,
S1G494,VEGHEL,5461 JC,HOOFDSTRAAT 27,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VEGHEL, HOOFDSTRAAT 27",,
S1G495,VEGHEL,5461 JC,HOOFDSTRAAT 27,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VEGHEL, HOOFDSTRAAT 27",,
S1O271,VEGHEL,5461 KS,STADHUISPLEIN 6,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VEGHEL, STADHUISPLEIN 6",,
S1I474,VELDHOVEN,5501 DN,HORST 18,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VELDHOVEN, HORST 18",,
S1V210,VELDHOVEN,5501 DN,HORST 18,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VELDHOVEN, HORST 18",,
S1B421,VELP,6881 TH,HOOFDSTRAAT 30,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VELP, HOOFDSTRAAT 30",,
S1B220,VELP,6881 TH,HOOFDSTRAAT 30,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VELP, HOOFDSTRAAT 30",,
S1P225,VELDHOVEN,5504 BD,KROMSTRAAT 22A,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VELDHOVEN, KROMSTRAAT 22A",,
S1V491,VELSERBROEK,1991 AN,VELSERBROEKSEDREEF 7,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VELSERBROEK, VELSERBROEKSEDREEF 7",,
S1A490,VENRAY,5801 BB,HENSENIUSPLEIN 8,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VENRAY, HENSENIUSPLEIN 8",,
S1Q246,VENRAY,5802 AS,JULIANASINGEL 7A,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENRAY, JULIANASINGEL 7A",,
S1E499,VENRAY,5802 AS,JULIANASINGEL 7A,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENRAY, JULIANASINGEL 7A",,
S1A494,VENRAY,5802 AS,JULIANASINGEL 7A,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENRAY, JULIANASINGEL 7A",,
S1Q225,VENLO,5911 BZ,KEULSEPOORT 12,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENLO, KEULSEPOORT 12",,
S1Q224,VENLO,5911 BZ,KEULSEPOORT 12,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENLO, KEULSEPOORT 12",,
S1K421,VENLO,5911 BZ,KEULSEPOORT 12,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENLO, KEULSEPOORT 12",,
S1I459,VENLO,5911 BZ,KEULSEPOORT 12,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VENLO, KEULSEPOORT 12",,
S1N276,VENLO,5921 GA,WITHERENSTRAAT 15,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VENLO, WITHERENSTRAAT 15",,
S1J464,VIANEN,4132 CB,LIJNBAAN 15,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VIANEN, LIJNBAAN 15",,
S1K449,VINKEVEEN,3645 GN,PLEVIERENLAAN 17,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VINKEVEEN, PLEVIERENLAAN 17",,
S1N264,VLAARDINGEN,3132 CX,DR. WIARDI BECKMANSINGEL 10,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLAARDINGEN, DR. WIARDI BECKMANSINGEL 10",,
S1J457,VLAARDINGEN,3136 CN,DE LOPER 24,4560,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLAARDINGEN, DE LOPER 24",,
S1J408,VLAARDINGEN,3136 CN,DE LOPER 24,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLAARDINGEN, DE LOPER 24",,
S1O205,VLAARDINGEN,3131 CN,VEERPLEIN 112A,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLAARDINGEN, VEERPLEIN 112A",,
S1P458,VLAARDINGEN,3131 CX,VEERPLEIN 1,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLAARDINGEN, VEERPLEIN 1",,
S1P408,VLAARDINGEN,3131 CX,VEERPLEIN 1,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLAARDINGEN, VEERPLEIN 1",,
S1Q404,VLAARDINGEN,3131 CX,VEERPLEIN 1,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLAARDINGEN, VEERPLEIN 1",,
S1Q453,VLAARDINGEN,3131 CX,VEERPLEIN 1,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLAARDINGEN, VEERPLEIN 1",,
S1K470,VLEUTEN,3451 EV,HINDERSTEINLAAN 9,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLEUTEN, HINDERSTEINLAAN 9",,
S1K420,VLEUTEN,3451 EV,HINDERSTEINLAAN 9,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLEUTEN, HINDERSTEINLAAN 9",,
S1P470,VLISSINGEN,4381 LJ,COOSJE BUSKENSTRAAT 174 - 176,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLISSINGEN, COOSJE BUSKENSTRAAT 174 - 176",,
S1P415,VLISSINGEN,4381 LJ,COOSJE BUSKENSTRAAT 174 - 176,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLISSINGEN, COOSJE BUSKENSTRAAT 174 - 176",,
S1Q412,VLISSINGEN,4381 LJ,COOSJE BUSKENSTRAAT 174 - 176,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLISSINGEN, COOSJE BUSKENSTRAAT 174 - 176",,
S1Q461,VLISSINGEN,4381 LJ,COOSJE BUSKENSTRAAT 174 - 176,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VLISSINGEN, COOSJE BUSKENSTRAAT 174 - 176",,
S1M247,VLISSINGEN,4383 NK,GILDEWEG 6,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLISSINGEN, GILDEWEG 6",,
S1Y282,VLIJMEN,5251 AS,PLEIN 7,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VLIJMEN, PLEIN 7",,
S1I145,VOERENDAAL,6367 ER,KERKPLEIN 48A,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VOERENDAAL, KERKPLEIN 48A",,
S1Q469,VOLENDAM,1131 CK,SCHOOLSTRAAT 17,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, VOLENDAM, SCHOOLSTRAAT 17",,
S1Q419,VOLENDAM,1131 CK,SCHOOLSTRAAT 17,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, VOLENDAM, SCHOOLSTRAAT 17",,
S1Y466,VOLENDAM,1131 CK,SCHOOLSTRAAT 17,4560,BZK,100M,REMOTE - 100Mb+,Keyholder,"Netherlands, VOLENDAM, SCHOOLSTRAAT 17",,
S1O405,VOLENDAM,1131 ZD,ZEESTRAAT 21,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VOLENDAM, ZEESTRAAT 21",,
S1M452,VOORHOUT,2215 KJ,HERENSTRAAT 70,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VOORHOUT, HERENSTRAAT 70",,
S1G195,VOORTHUIZEN,3781 AD,HOOFDSTRAAT 147C,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VOORTHUIZEN, HOOFDSTRAAT 147C",,
S1G405,VOORBURG,2273 JJ,KON. JULIANALAAN 353,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VOORBURG, KON. JULIANALAAN 353",,
S1G404,VOORBURG,2273 JJ,KON. JULIANALAAN 353,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VOORBURG, KON. JULIANALAAN 353",,
S1M474,VOORBURG,2273 JJ,KON. JULIANALAAN 353,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VOORBURG, KON. JULIANALAAN 353",,
S1N489,VOORBURG,2274 JV,KONINGIN JULIANALAAN 370,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VOORBURG, KONINGIN JULIANALAAN 370",,
S1G452,VOORBURG,2271 AK,PARKWEG 34E,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, VOORBURG, PARKWEG 34E",,
S1H433,VOORSCHOTEN,2252 CP,SCHOOLSTRAAT 218,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VOORSCHOTEN, SCHOOLSTRAAT 218",,
S1F458,VORDEN,7251 AA,RAADHUISSTRAAT 1,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VORDEN, RAADHUISSTRAAT 1",,
S1V409,VRIEZENVEEN,7672 GD,KONINGSWEG 6,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VRIEZENVEEN, KONINGSWEG 6",,
S1M480,VROOMSHOOP,7681 AX,JULIANAPLEIN 9,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, VROOMSHOOP, JULIANAPLEIN 9",,
S1D453,VUGHT,5261 EB,MARKTVELD 42 - 44,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VUGHT, MARKTVELD 42 - 44",,
S1E490,VUGHT,5261 EB,MARKTVELD 42 - 44,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, VUGHT, MARKTVELD 42 - 44",,
S1D204,WAALWIJK,5141 ES,MR. VAN COOTHSTRAAT 2,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAALWIJK, MR. VAN COOTHSTRAAT 2",,
S1B262,WAALWIJK,5141 ES,MR. VAN COOTHSTRAAT 2,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAALWIJK, MR. VAN COOTHSTRAAT 2",,
S1K474,WAALWIJK,5141 ES,MR. VAN COOTHSTRAAT 2,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAALWIJK, MR. VAN COOTHSTRAAT 2",,
S1Y454,AALST-WAALRE,5582 JZ,DEN HOF 20,4560,OP,"2M, 100M",MANUAL - Multiple Lines,Keyholder,"Netherlands, AALST-WAALRE, DEN HOF 20",,
S1I138,WAALWIJK,5144 RZ,DR. RINGERSTRAAT 38,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, WAALWIJK, DR. RINGERSTRAAT 38",,
S1K443,AALST-WAALRE,5581 GE,WILLIBRORDUSLAAN 16,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, AALST-WAALRE, WILLIBRORDUSLAAN 16",,
S1J246,WADDINXVEEN,2741 GS,PASSAGE 240,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WADDINXVEEN, PASSAGE 240",,
S1V219,WADDINXVEEN,2741 GS,PASSAGE 240,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WADDINXVEEN, PASSAGE 240",,
S1M492,WAGENINGEN,6707 AA,STADSBRINK 519,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAGENINGEN, STADSBRINK 519",,
S1M442,WAGENINGEN,6707 AA,STADSBRINK 519,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAGENINGEN, STADSBRINK 519",,
S1M491,WAGENINGEN,6707 AA,STADSBRINK 519,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WAGENINGEN, STADSBRINK 519",,
S1J492,WASSENAAR,2242 BN,LANGE KERKDAM 1,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WASSENAAR, LANGE KERKDAM 1",,
S1A464,WASSENAAR,2242 BN,LANGE KERKDAM 1,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WASSENAAR, LANGE KERKDAM 1",,
S1B247,WASSENAAR,2242 BN,LANGE KERKDAM 1,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WASSENAAR, LANGE KERKDAM 1",,
S1V430,WATERINGEN,2291 CD,KERKLAAN 1,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, WATERINGEN, KERKLAAN 1",,
S1P409,WEERT,6001 BD,EMMASINGEL 42,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WEERT, EMMASINGEL 42",,
S1Q454,WEERT,6001 BD,EMMASINGEL 42,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WEERT, EMMASINGEL 42",,
S1W493,WEESP,1381 BE,HET GROOTE PLEIN 5,4560,OP,3G (Mobile),MANUAL - 3G Mobile,Keyholder,"Netherlands, WEESP, HET GROOTE PLEIN 5",,
S1G124,WEERT,6006 CM,NASSAULAAN 3,2050,OP,2M,MANUAL - Slow line,SVA (SIOC),"Netherlands, WEERT, NASSAULAAN 3",,
S1F453,WERKENDAM,4251 CJ,HOOGSTRAAT 73,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, WERKENDAM, HOOGSTRAAT 73",,
S1M472,WIERINGERWERF,1771 CW,BURG. OMTAPLEIN 11,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, WIERINGERWERF, BURG. OMTAPLEIN 11",,
S1F433,DE WIJK,7957 AS,DORPSSTRAAT 51 - 53,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, DE WIJK, DORPSSTRAAT 51 - 53",,
S1H485,WIJCHEN,6602 DE,KASTEELLAAN 30,4560,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WIJCHEN, KASTEELLAAN 30",,
S1D479,WIJCHEN,6602 DE,KASTEELLAAN 30,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WIJCHEN, KASTEELLAAN 30",,
S1J206,WIJCHEN,6602 HR,MARKT PROMENADE 28,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, WIJCHEN, MARKT PROMENADE 28",,
S1J479,WIJK BIJ DUURSTEDE,3961 VP,STEENSTRAAT 2,4560,OP,1M,MANUAL - Slow line,Keyholder,"Netherlands, WIJK BIJ DUURSTEDE, STEENSTRAAT 2",,
S1G149,WILDERVANK,9648 JL,POSTSTRAAT 15,2050,OP,1M,MANUAL - Slow line,SVA (SIOC),"Netherlands, WILDERVANK, POSTSTRAAT 15",,
S1F225,WINTERSWIJK,7101 DL,BALINKESSTRAAT 10,2050,BZK,100M,REMOTE - 100Mb+,SVA (SIOC),"Netherlands, WINTERSWIJK, BALINKESSTRAAT 10",,
